date,ticker,sector,market_type,market_cap_group,return_1d,return_3d,return_5d,return_20d,return_60d,close_ma5_ratio,close_ma20_ratio,close_ma60_ratio,momentum_5d,momentum_20d,momentum_diff,momentum_accel,relative_return_5d_vs_market,relative_return_20d_vs_market,relative_return_20d_vs_sector,momentum_rank_pct,volume_change_1d,relative_trading_value,trading_value_rank_pct,volatility_5d,volatility_20d,intraday_range_5d,atr_percent,volatility_rank_pct,body,upper_shadow,lower_shadow,body_ratio,close_position,high_20d,low_20d,close_to_20d_high,close_to_20d_low,breakout_strength,breakout_rank_pct,rsi14,rsi_change_5d,macd_hist_ratio,bb_position,bb_width,bb_position_change_5d,rsi_rank_pct,macd_rank_pct,bb_position_rank_pct,atr_rank_pct,return_5d_rank_pct,return_20d_rank_pct,momentum_20d_rank_pct,momentum_diff_rank_pct,volume_change_rank_pct,bb_width_rank_pct,low_rebound_rank_pct,relative_return_5d_rank_pct,sector_relative_rank_pct,nasdaq_return_1d,sox_return_1d,sp500_return_1d,vix_change_1d,usdkrw_return_1d,wti_return_1d
2024-03-21,AAA,Semiconductor,KOSPI,Top50,0.0045527156549520775,0.0069655724579664735,0.016241111829347066,0.07596885961160083,,0.005082551504786981,0.033094848900534934,,0.016241111829347066,0.07596885961160083,-0.05972774778225376,-7.514760729554482e-05,0.0009484723947704356,0.004670988400121992,0.0,1.0,0.005524861878453136,1.0892236704509939,1.0,0.0030091746010818565,0.002535722860150293,0.020990000000000016,0.020543497539229173,1.0,0.0020040080158724508,0.010020040079362027,0.00999999999920336,0.0909918104078825,0.5450409443432085,127.02770000000001,116.2854,-0.00990099009900991,0.0815631197037634,0.8829207889530913,1.0,91.65114141417816,-1.3243753975862944,9.333333677627377e-05,0.8814871641485341,0.08675219492450358,-0.023860701286855135,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007656967840734552,0.0010583254938851816,0.0006178560395426747,0.009433962264151052,0.0002652318884510674,0.0005387931034483984
2024-03-22,AAA,Semiconductor,KOSPI,Top50,0.004532082372584734,0.006933928429106562,0.01616665326148148,0.07560020432487646,,0.006404537343869254,0.0340058108605803,,0.01616665326148148,0.07560020432487646,-0.059433551063394985,-7.445856786558736e-05,0.0009402088138405294,0.004628029091858332,0.0,1.0,0.005494505494505475,1.0898665623823878,1.0,0.003000936618497202,0.002528265508141972,0.021188000000000012,0.020592763403241288,1.0,0.0010010010009216831,0.010010010009216945,0.009999999999207735,0.04764173397946996,0.5235826564343805,127.6034,116.6160006,-0.00990099009900991,0.08338477867504568,0.8850137359300743,1.0,92.29851892356378,-1.2149090947793155,6.606093921816541e-05,0.8950897642699073,0.08607110044316155,-0.016999588709332825,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007651109410864443,0.0010572066251615109,0.000617474529175821,0.009345794392523255,0.0002651615591497958,0.000538502961766163
2024-03-25,AAA,Semiconductor,KOSPI,Top50,0.004511635269906611,0.013658146964856233,0.016092874299439508,0.07523510971786829,,0.007718083501405237,0.03491017622259007,0.11693935206780304,0.016092874299439508,0.07523510971786829,-0.05914223541842878,-7.377896204197043e-05,0.0009320528734115072,0.004585660413267245,0.0,1.0,0.005464480874316946,1.0904991207896837,1.0,0.002992788360618688,0.0025208911166185975,0.020792000000000026,0.020436782194996957,1.0,0.0,0.00999999999921211,0.009999999999211999,0.0,0.4999999980300973,128.1791,117.29658599999999,-0.00990099009901002,0.08195817395742444,0.883381725138711,1.0,92.89207027136833,-1.115533467209744,0.00011248724766690842,0.9053478654353849,0.08612399157059342,-0.010054129542809154,0.8333333333333334,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.000764525993883769,0.0010560901196903227,0.000617093489663656,0.0092592592592593,0.00026509126713625264,0.0005382131324005446
2024-03-26,AAA,Semiconductor,KOSPI,Top50,0.004491371838310609,0.013596247117754645,0.016019765681039244,0.0748735244519394,0.27479999999999993,0.009023270539813222,0.03580801638052211,0.1174516352416266,0.016019765681039244,0.0748735244519394,-0.058853758770900155,-7.310861840026384e-05,0.0009240027101566906,0.004543871574303582,0.0,1.0,0.005434782608695565,1.09112154310619,1.0,0.002984728529860502,0.0025135984544551134,0.020990000000000047,0.020490211684259397,1.0,0.0020040080158745233,0.01002004007937284,0.009999999999214025,0.09099181041229452,0.5450409443696511,128.75480000000002,117.475578,-0.00990099009901002,0.0851617176124897,0.8869780195061511,1.0,93.43680378744956,-1.0251662643940023,0.00020163832078572,0.9120893529792345,0.08689381573347106,-0.011010362629149895,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007639419404126269,0.0010549759699918226,0.0006167129201355426,-0.0825688073394496,0.0002650210123802399,0.0005379236148468358
2024-03-27,AAA,Semiconductor,KOSPI,Top50,0.004471289614057072,0.013534905809720055,0.022763578274760388,0.07451539817068054,0.27324251764939844,0.00898274367662144,0.03669940170179009,0.11795982154549978,0.022763578274760388,0.07451539817068054,-0.05175181989592015,0.0067438125937211435,0.0013155413919290933,0.004502652030474438,0.0,1.0,0.00540540540540535,1.0917340223435725,1.0,3.218653428677047e-05,0.002506386313731944,0.021188000000000044,0.020540001169813374,1.0,0.0010010010009227639,0.010010010009227417,0.009999999999218245,0.04764173398187048,0.5235826564607486,129.3305,117.475578,-0.009900990099009799,0.09001378993002285,0.8919857921528419,1.0,93.93718389065157,2.992881641205443,0.0003117781950004856,0.9154019949781886,0.0883467149131876,0.050440627961549356,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007633587786259888,0.0010538641686181904,0.0006163328197226203,0.010000000000000009,0.0002649507948522256,0.0005376344086021057
2024-03-28,AAA,Semiconductor,KOSPI,Top50,0.0044513861772743635,0.013474115514931828,0.022660411862924335,0.08174936921783016,0.2717025904686574,0.008942579228114367,0.03723297017007665,0.11846395992938952,0.022660411862924335,0.08174936921783016,-0.059088957354905824,-0.00010316641183605313,0.0013042048776626576,0.004949873628672538,0.0,1.0,0.005376344086021501,1.0919888984786486,1.0,3.1898036318874705e-05,0.0020948666703944825,0.02079200000000005,0.020384447262781966,1.0,0.0,0.009999999999222577,0.009999999999222577,0.0,0.49999999805628986,129.9062,118.1570247,-0.00990099009900991,0.08855144521932101,0.8905284859520913,1.0,94.39720135786067,2.7460599436825106,0.0004280317771253373,0.9230997156083802,0.08800046116574334,0.0416125514598461,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007627765064837089,0.0010527547081529143,0.000615953187557805,0.00990099009900991,0.00026488061452312195,0.0005373455131649774
2024-03-29,AAA,Semiconductor,KOSPI,Top50,-0.0020992069662573165,0.006824599937244935,0.015909450688618154,0.07432828325102525,0.26192114836299285,0.003659623715612792,0.03136274880069423,0.11182335565353729,0.015909450688618154,0.07432828325102525,-0.0584188325624071,-0.00675096117430618,0.0009119154349863656,0.004481182702797959,0.0,1.0,0.005347593582887722,1.0855220302066442,1.0,0.0029430318255334958,0.002478658148184852,0.020990000000000043,0.02057163448000447,1.0,0.0020040080158755763,0.010020040079378102,0.009999999999219354,0.0909918104144954,0.5450409443828378,129.9062,118.83959999999999,-0.011979412837878511,0.08002719632176492,0.859378670179296,1.0,90.8796511592977,-1.418867764266082,0.00012644949263412056,0.864961367016633,0.0859344346089109,-0.03012839725327432,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007621951219511924,0.0010516475812105686,0.000615574022776455,0.009803921568627416,0.0002648104713625088,0.0005370569280342963
2024-04-01,AAA,Semiconductor,KOSPI,Top50,0.004440981690689627,0.006794221007418999,0.01583799542983222,0.07397534155281593,0.26046147829487687,0.004957749992204663,0.0322601308340873,0.11248220218319904,0.01583799542983222,0.07397534155281593,-0.05813734612298371,-7.145525878593517e-05,0.0009041244658936076,0.004440812292972288,0.0,1.0,0.005319148936170137,1.0861764883668974,1.0,0.002935110362301878,0.002471497471824622,0.021188000000000023,0.020621205175475967,1.0,0.001001001000923229,0.010010010009232732,0.009999999999223592,0.04764173398306356,0.523582656473894,130.2092,119.1650922,-0.009900990099009799,0.08186044771926926,0.8832680708863894,1.0,91.59196498306076,-1.300105288307563,-6.252540198982715e-06,0.8814871641485275,0.08456413162138181,-0.023860701286857466,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007616146230007281,0.0010505427804365919,0.0006151953245154829,0.009708737864077666,0.0002647403653417424,0.0005367686527106841
2024-04-02,AAA,Semiconductor,KOSPI,Top50,0.004421346571517271,0.0067641113357177485,0.015767179165359302,0.07362573584279919,0.2590179873602334,0.006247765879738187,0.033151154904855096,0.11313601939327267,0.015767179165359302,0.07362573584279919,-0.05785855667743989,-7.081626447291711e-05,0.0008964330171184667,0.004400985588959294,0.0,1.0,0.005291005291005346,1.086820830298938,1.0,0.00292727336565209,0.0024644147274594597,0.02079200000000004,0.02046538872121119,1.0,0.0,0.009999999999227835,0.009999999999227835,0.0,0.499999998069349,130.78490000000002,119.84823180000001,-0.00990099009901002,0.08044981603141177,0.8816001377077515,1.0,92.24429293589986,-1.1925108515496987,-2.5414319146232585e-05,0.8950897642699032,0.08390790607307975,-0.01699958870933138,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007610350076103778,0.001049440298507509,0.0006148170919151319,0.009615384615384581,0.0002646702964306247,0.0005364806866952065
2024-04-03,AAA,Semiconductor,KOSPI,Top50,0.004401884315391014,0.01332294507206866,0.015696993361967948,0.07327941904604707,0.25759040804486566,0.0075297471492312695,0.03403588834384097,0.1137848646519315,0.015696993361967948,0.07327941904604707,-0.05758242568407912,-7.018580339135383e-05,0.0008888393991625474,0.0043616928602348,0.0,1.0,0.0052631578947368585,1.0874552425088413,1.0,0.002919519639251542,0.0024574087832910044,0.020990000000000043,0.020519035718200056,1.0,0.002004008015877676,0.010020040079388382,0.009999999999229488,0.09099181041873838,0.5450409444082376,131.3606,120.5325,-0.00990099009900991,0.07904507083151846,0.8798865905561577,1.0,92.84232963845058,-1.0948542522009888,2.6774955462268794e-05,0.9053478654353767,0.08396710867737864,-0.01005412954281193,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007604562737641984,0.0010483401281304872,0.0006144393241167556,0.00952380952380949,0.00026460026460028985,0.0005361930294907058
2024-04-04,AAA,Semiconductor,KOSPI,Top50,0.004382592649546213,0.01326403971455159,0.01562742963769237,0.0729363449691991,0.26640814348036823,0.008803768630782471,0.0349143975345223,0.11429570676698142,0.01562742963769237,0.0729363449691991,-0.05730891533150673,-6.956372427557866e-05,0.0008813419582625048,0.004322924593217925,0.0,1.0,0.005235602094240788,1.0880799074733651,1.0,0.0029118480081920094,0.002450478528405657,0.021188000000000023,0.020569112704979367,1.0,0.0010010010009242685,0.010010010009242903,0.009999999999233799,0.04764173398536914,0.5235826564992238,131.9363,120.7086705,-0.009900990099009799,0.08219235170848815,0.883653089119433,1.0,93.3911345826506,-1.0060667752100727,0.00012015142607011096,0.9120893529792317,0.08472530825433795,-0.011010362629148562,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007598784194529085,0.0010472422620433353,0.000614062020263928,0.009433962264151052,0.00026453026982098393,0.000535905680600246
2024-04-05,AAA,Semiconductor,KOSPI,Top50,0.004363469340886494,0.013205652946173263,0.02220490845344747,0.07259646827992139,0.26494408021596594,0.008765185299092648,0.03578674792961056,0.11480257288276707,0.02220490845344747,0.07259646827992139,-0.05039155982647392,0.0065774788157551,0.001254682712938715,0.004284671485484795,0.0,1.0,0.005208333333333259,1.0886950037388203,1.0,3.063950590036094e-05,0.002443622872301084,0.020792000000000053,0.02041371009208523,1.0,0.0,0.009999999999237895,0.009999999999237895,0.0,0.49999999809451223,132.512,120.7086705,-0.00990099009901002,0.08691446485610976,0.8888449221985659,1.0,93.89521664469257,3.0155654853948732,0.00023355151608336251,0.9154019949781842,0.08614967738996158,0.05044062796155124,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007593014426727773,0.0010461466930140606,0.0006136851795031095,0.009345794392523255,0.000264460312063175,0.0005356186395284457
2024-04-08,AAA,Semiconductor,KOSPI,Top50,0.004344512195122219,0.013147777948639083,0.02210673285758613,0.07963949201147091,0.2634960207114778,0.008726938681772989,0.036310586458833116,0.11530550923849114,0.02210673285758613,0.07963949201147091,-0.05753275915388478,-9.81755958613384e-05,0.0012441228619797969,0.004709742530326189,0.0,1.0,0.005181347150259086,1.088961596005556,1.0,3.037151234576635e-05,0.002042653706809316,0.020990000000000075,0.020467802121193087,1.0,0.002004008015879722,0.010020040079398393,0.009999999999239575,0.09099181042287034,0.5450409444329827,133.0877,121.3938,-0.00990099009900991,0.08547553499437388,0.887317318527337,1.0,94.35860538655066,2.7666404034899017,0.00035249683875172947,0.9230997156083758,0.08582039893638047,0.041612551459848324,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007587253414265138,0.0010450534138410905,0.0006133088009812049,0.0092592592592593,0.0002643903912977752,0.0005353319057816996
2024-04-09,AAA,Semiconductor,KOSPI,Top50,-0.0020490248159672486,0.006660032151879491,0.01552243416480037,0.07241885499918443,0.25405302307839017,0.003571646620672997,0.030588493459877464,0.10885311701562528,0.01552243416480037,0.07241885499918443,-0.056896420834384065,-0.006584298692785762,0.0008700802643609364,0.004264742105802563,0.0,1.0,0.005154639175257714,1.0826835402461876,1.0,0.0028721476572569665,0.002417256557024808,0.021188000000000002,0.020648982616572085,1.0,0.0010010010009247146,0.010010010009248012,0.009999999999238724,0.04764173398651615,0.5235826565118518,133.0877,121.7141838,-0.011929727540561652,0.08039996567762375,0.8604037677807986,1.0,90.84112682080207,-1.4031661150977897,6.27586524637029e-05,0.8649613670166314,0.08381296256022033,-0.030128397253271766,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007581501137225999,0.0010439624173530504,0.0006129328838491155,-0.0825688073394496,0.0002643205074952526,0.0005350454788655146
2024-04-10,AAA,Semiconductor,KOSPI,Top50,0.004334600760456331,0.006631097560975574,0.015454405658926529,0.07208377303352531,0.2526795029877642,0.004838930565911115,0.03146648339203839,0.10950560759440475,0.015454405658926529,0.07208377303352531,-0.05662936737459878,-6.802850587384057e-05,0.0008628186625671361,0.004227257823156583,0.0,1.0,0.00512820512820511,1.0833374486595615,1.0,0.002864604559051142,0.0024104485905114773,0.02079199999999998,0.02049332734649967,1.0,0.0,0.009999999999242734,0.009999999999242734,0.0,0.49999999810706447,133.39069999999998,122.3998776,-0.009900990099009799,0.07900434697820313,0.879836106823239,1.0,91.55670575496838,-1.2856238834822022,-6.209027995002808e-05,0.8814871641485231,0.0824837275743465,-0.02386070128685358,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007575757575757347,0.0010428736964078755,0.000612557427258853,0.010000000000000009,0.00026425066062651936,0.0005347593582889498
2024-04-11,AAA,Semiconductor,KOSPI,Top50,0.004315893086999534,0.006602413295894394,0.01538697083365248,0.07175177763413054,0.25132075471698134,0.0060984859977548656,0.032338405261314485,0.1101532486880541,0.01538697083365248,0.07175177763413054,-0.05636480680047806,-6.743482527404865e-05,0.0008556476782796505,0.004190266102269538,0.0,1.0,0.005102040816326481,1.0839816461270821,1.0,0.0028571399665619215,0.002403712883203069,0.020989999999999995,0.020547186259867428,1.0,0.0020040080158805988,0.010020040079403424,0.00999999999924467,0.09099181042492535,0.5450409444453248,133.96640000000002,123.0867,-0.00990099009900991,0.0776143970063381,0.87808487285671,1.0,92.21198574728625,-1.1791488353643444,-7.647910940394552e-05,0.8950897642698988,0.08185077952827284,-0.016999588709332825,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007570022710068347,0.0010417872438939213,0.0006121824303642054,0.00990099009900991,0.00026418085066248764,0.0005344735435595105
2024-04-12,AAA,Semiconductor,KOSPI,Top50,0.004297346200241137,0.013003802281368992,0.015320121951219567,0.07142282634923203,0.24997654124049928,0.007350383399628013,0.0332043217584872,0.11079609416041958,0.015320121951219567,0.07142282634923203,-0.05610270439801246,-6.684888243291276e-05,0.0008485658085590764,0.004153758341743988,0.0,1.0,0.0050761421319796,1.0846163051152875,1.0,0.002849752794421724,0.0023970484116416536,0.021187999999999957,0.020597542493118477,1.0,0.0010010010009257146,0.010010010009257787,0.009999999999248643,0.04764173398873251,0.5235826565362062,134.5421,123.40369799999999,-0.00990099009900991,0.0794652199158572,0.8804047466769431,1.0,92.81269679276434,-1.0825198519282253,-2.153792841947479e-05,0.905347865435375,0.08191561993308438,-0.010054129542809154,0.8333333333333334,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007564296520423675,0.001040703052728853,0.0006118078923218473,0.009803921568627416,0.0002641110775731814,0.0005341880341880323
2024-04-15,AAA,Semiconductor,KOSPI,Top50,0.0042789580361835,0.012947679260997935,0.015253851407755814,0.07109687750200178,0.25851364063969906,0.008594692400482495,0.034064294713734844,0.11130494014836234,0.015253851407755814,0.07109687750200178,-0.05584302609424596,-6.627054346375338e-05,0.0008415715815259794,0.004117726127311247,0.0,1.0,0.005050505050504972,1.0852415945019447,1.0,0.0028424419762379696,0.0023904541707882605,0.020791999999999908,0.02044228824356516,1.0,0.0,0.009999999999252407,0.009999999999252407,0.0,0.4999999981312603,135.1178,123.94800000000001,-0.009900990099009799,0.0793235873108078,0.8802306210673158,1.0,93.36392898330162,-0.9946764032490449,7.332590665983789e-05,0.9120893529792273,0.0826623992935779,-0.011010362629148451,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007558578987150177,0.0010396211158600899,0.0006114338122897855,0.009708737864077666,0.000264041341330179,0.0005339028296849069
2024-04-16,AAA,Semiconductor,KOSPI,Top50,0.004260726566003736,0.012892038600723632,0.021673003802281432,0.07077389017294977,0.25713483671750725,0.008557916072367,0.03491838511134904,0.11180992891367847,0.021673003802281432,0.07077389017294977,-0.04910088637066834,0.006419152394525618,0.001197955393125394,0.004082161226961187,0.0,1.0,0.005025125628140614,1.0858576796607502,1.0,2.920139328314724e-05,0.0023839291736155637,0.020989999999999943,0.020496578232298623,1.0,0.002004008015882568,0.010020040079413053,0.009999999999254163,0.09099181042890009,0.5450409444691181,135.6935,123.94800000000001,-0.00990099009900991,0.08392228999257734,0.885615766986832,1.0,93.87021777740082,3.0290909565987505,0.00018748013145951844,0.9154019949781776,0.08405926177600254,0.05044062796154625,0.8333333333333334,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007552870090634656,0.001038541426263473,0.0006110601894286916,0.009615384615384581,0.0002639716419035043,0.0005336179295625243
2024-04-17,AAA,Semiconductor,KOSPI,Top50,0.004242649795310749,0.012836874108550278,0.02157946543499656,0.07763578274760374,0.2557706626954579,0.008521453132007473,0.03543279893786022,0.11231110414931944,0.02157946543499656,0.07763578274760374,-0.056056317312607185,-9.35383672848733e-05,0.0011881027868356035,0.004486688536684394,0.0,1.0,0.004999999999999893,1.0861339309337092,1.0,2.8952006151304072e-05,0.0019929837391324703,0.021187999999999967,0.020547406292153732,1.0,0.0010010010009266896,0.010010010009267318,0.009999999999258102,0.047641733990893165,0.5235826565599384,136.26919999999998,124.2632754,-0.00990099009900991,0.08575924435997928,0.8876221487451104,1.0,94.33561592152546,2.7789101665570826,0.00030681136124136336,0.9230997156083667,0.08374574020535609,0.04161255145984355,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007547169811321641,0.0010374639769452632,0.000610687022900791,0.00952380952380949,0.0002639019792647357,0.0005333333333334966
2024-04-18,AAA,Semiconductor,KOSPI,Top50,-0.00200118588793341,0.006503214232321808,0.015153799758745423,0.07060507275184857,0.24664382927506723,0.0034878001520324275,0.02985154535094492,0.10603658586671716,0.015153799758745423,0.07060507275184857,-0.05545127299310315,-0.0064256656762511355,0.0008310618974033766,0.004063627829348951,0.0,1.0,0.004975124378109541,1.080033323062164,1.0,0.0028045979574344826,0.0023588267279004626,0.02079199999999993,0.020520636463385002,1.0,0.0,0.009999999999257271,0.009999999999257271,0.0,0.49999999814333457,136.26919999999998,124.95152339999999,-0.01188236226528061,0.07761791402056661,0.8569317656090918,1.0,90.818180574253,-1.3938051730332432,2.651762887012696e-05,0.8649613670166236,0.08179371292509084,-0.030128397253275208,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007541478129713397,0.0010363887609396993,0.0006103143118705301,0.009433962264151052,0.0002638323533847853,0.0005330490405115462
2024-04-19,AAA,Semiconductor,KOSPI,Top50,0.0042331971778684085,0.006475623371790196,0.01508895728548909,0.07028652841538707,0.24534905139067975,0.004725673185519863,0.030710948159553553,0.10668248966730776,0.01508895728548909,0.07028652841538707,-0.05519757112989798,-6.484247325633241e-05,0.0008242827289558861,0.0040287607277006005,0.0,1.0,0.004950495049504955,1.0806854047632322,1.0,0.002797406747853675,0.00235234600650231,0.02098999999999997,0.020574701859995104,1.0,0.0020040080158836215,0.010020040079417897,0.009999999999259069,0.09099181043088578,0.5450409444809966,136.5722,125.6409,-0.00990099009901002,0.07624189256842318,0.8763001647779302,1.0,91.53570532285718,-1.2769914699071592,-9.272388895818728e-05,0.8814871641485151,0.08050322783092549,-0.02386070128685991,0.8333333333333334,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007535795026374359,0.00103531577131033,0.0006099420555047974,0.009345794392523255,0.00026376276423367706,0.0005327650506128379
2024-04-22,AAA,Semiconductor,KOSPI,Top50,0.00421535275846785,0.0064482656388973325,0.015024667364329725,0.0699708454810497,0.24406779661016986,0.005956173232779971,0.031564553500208925,0.10732371624982706,0.015024667364329725,0.0699708454810497,-0.05494617811671998,-6.428992115936616e-05,0.0008175862496679898,0.00399434092394757,0.0,1.0,0.0049261083743843415,1.0813281651394555,1.0,0.002790288631093958,0.0023459324096193734,0.02118800000000005,0.020625329393660612,1.0,0.0010010010009273156,0.010010010009272109,0.009999999999262925,0.047641733991977575,0.5235826565717879,137.14790000000002,125.9527896,-0.00990099009900991,0.07810236225208644,0.8787059742807843,1.0,92.19274440633177,-1.17118457696985,-0.0001042997643257678,0.8950897642698881,0.0798921062613286,-0.016999588709339264,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007530120481926694,0.0010342450011491255,0.0006095702529715918,0.0092592592592593,0.0002636932117834334,0.0005324813631522041
2024-04-23,AAA,Semiconductor,KOSPI,Top50,0.004197658148611838,0.01269959153360567,0.014960922962411694,0.06965798556636349,0.24279985417426198,0.0071793659703964785,0.03241241983964138,0.10796031623508018,0.014960922962411694,0.06965798556636349,-0.054697062603951796,-6.37444019180311e-05,0.0008109711189579673,0.003960360792045828,0.0,1.0,0.004901960784313708,1.0819617639083245,1.0,0.002783242620179872,0.002339585009461618,0.020792000000000022,0.020470220580571467,1.0,0.0,0.00999999999926658,0.00999999999926658,0.0,0.4999999981666178,137.7236,126.64273050000001,-0.009900990099009799,0.07672978513362039,0.8769410641674461,1.0,92.79504894011438,-1.0751688372864407,-4.834170301884995e-05,0.9053478654353642,0.07996198458780318,-0.010054129542813484,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007524454477050302,0.001033176443577144,0.0006091989034420209,-0.0825688073394496,0.0002636236960040783,0.0005321979776478081
2024-04-24,AAA,Semiconductor,KOSPI,Top50,0.004180111469638925,0.012646058275402883,0.014897717165727853,0.0693479109722761,0.2510735495660117,0.008395316297223454,0.033254604861042925,0.10846670066622943,0.014897717165727853,0.0693479109722761,-0.05445019380654825,-6.320579668384063e-05,0.0008044360233264349,0.003926812867942234,0.0,1.0,0.004878048780487809,1.0825863575815102,1.0,0.0027762677449898634,0.002333302894533742,0.020990000000000057,0.020524703757460305,1.0,0.002004008015885516,0.010020040079427164,0.0099999999992682,0.09099181043471119,0.5450409445038963,138.2993,126.812367,-0.00990099009901002,0.07978427687577172,0.880794986023862,1.0,93.34772728266607,-0.9878886388593884,4.645411704691296e-05,0.9120893529792113,0.08069755879227013,-0.011010362629155335,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007518796992480592,0.0010321100917431991,0.0006088280060883022,0.010000000000000009,0.0002635542168674121,0.0005319148936169249
2024-04-25,AAA,Semiconductor,KOSPI,Top50,0.0041627108741695285,0.012592974445835292,0.02116598588934271,0.06904058466801422,0.2497727685875295,0.008360222939278517,0.0340911654771483,0.10896934405471459,0.02116598588934271,0.06904058466801422,-0.04787459877867151,0.006268268723614856,0.0011449934559413961,0.0038936898454583063,0.0,1.0,0.004854368932038833,1.0832020995377576,1.0,2.7862207043813404e-05,0.002327085169283548,0.021188000000000075,0.020575788362139927,1.0,0.0010010010009280452,0.010010010009281279,0.009999999999272027,0.047641733994047954,0.5235826565946278,138.875,126.812367,-0.00990099009900991,0.08427910662687976,0.8860116187850433,1.0,93.85533075804155,3.0371501837885404,0.00015995293968422552,0.9154019949781645,0.0820678904239064,0.05044062796154092,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.0007513148009015147,0.0010310459388245263,0.0006084575600850961,0.00990099009900991,0.00026348477434412487,0.0005316321105794941
